movieId,title,genres,titles
445,Poetic Justice (1993),Drama,poetic justice 
446,"Program, The (1993)",Action|Drama,program
447,"Puppet Masters, The (1994)",Horror|Sci-Fi,puppet masters
448,Radioland Murders (1994),Comedy|Mystery|Romance,radioland murders 
449,"Ref, The (1994)",Comedy,ref
450,"Remains of the Day, The (1993)",Drama|Romance,remains of the day
451,Renaissance Man (1994),Comedy|Drama,renaissance man 
452,Rising Sun (1993),Action|Drama|Mystery,rising sun 
453,"Road to Wellville, The (1994)",Comedy,road to wellville
454,RoboCop 3 (1993),Action|Crime|Drama|Sci-Fi|Thriller,robocop 3 
455,Robin Hood: Men in Tights (1993),Comedy,robin hood: men in tights 
456,Romeo Is Bleeding (1993),Crime|Thriller,romeo is bleeding 
457,Romper Stomper (1992),Action|Drama,romper stomper 
458,Ruby in Paradise (1993),Drama,ruby in paradise 
459,Rudy (1993),Drama,rudy 
460,"Savage Nights (Nuits fauves, Les) (1992)",Drama,savage nights 
461,Schindler's List (1993),Drama|War,schindler's list 
462,"Scout, The (1994)",Comedy|Drama,scout
463,Searching for Bobby Fischer (1993),Drama,searching for bobby fischer 
464,"Secret Garden, The (1993)",Children|Drama,secret garden
465,Serial Mom (1994),Comedy|Crime|Horror,serial mom 
466,"Shadow, The (1994)",Action|Adventure|Fantasy|Mystery,shadow
467,Shadowlands (1993),Drama|Romance,shadowlands 
468,Short Cuts (1993),Drama,short cuts 
469,"Simple Twist of Fate, A (1994)",Drama,simple twist of fate
470,Sirens (1994),Drama,sirens 
471,Six Degrees of Separation (1993),Drama,six degrees of separation 
472,Sleepless in Seattle (1993),Comedy|Drama|Romance,sleepless in seattle 
473,Sliver (1993),Thriller,sliver 
474,Blade Runner (1982),Action|Sci-Fi|Thriller,blade runner 
475,Son in Law (1993),Comedy|Drama|Romance,son in law 
476,So I Married an Axe Murderer (1993),Comedy|Romance|Thriller,so i married an axe murderer 
477,Striking Distance (1993),Action|Crime,striking distance 
478,Super Mario Bros. (1993),Action|Adventure|Children|Comedy|Fantasy|Sci-Fi,super mario bros. 
479,Surviving the Game (1994),Action|Adventure|Thriller,surviving the game 
480,Terminal Velocity (1994),Action|Mystery|Thriller,terminal velocity 
481,Thirty-Two Short Films About Glenn Gould (1993),Drama|Musical,thirty-two short films about glenn gould 
482,Threesome (1994),Comedy|Romance,threesome 
483,"Nightmare Before Christmas, The (1993)",Animation|Children|Fantasy|Musical,nightmare before christmas
484,"Three Musketeers, The (1993)",Action|Adventure|Comedy|Romance,three musketeers
485,Tombstone (1993),Action|Drama|Western,tombstone 
486,True Romance (1993),Crime|Thriller,true romance 
487,"War Room, The (1993)",Documentary,war room
488,"Pagemaster, The (1994)",Action|Adventure|Animation|Children|Fantasy,pagemaster
489,Welcome to the Dollhouse (1995),Comedy|Drama,welcome to the dollhouse 
490,Germinal (1993),Drama|Romance,germinal 
491,Chasers (1994),Comedy,chasers 
492,Kika (1993),Comedy|Drama,kika 
493,Bhaji on the Beach (1993),Comedy|Drama,bhaji on the beach 
494,Little Big League (1994),Comedy|Drama,little big league 
495,"Ciao, Professore! (Io speriamo che me la cavo) (1992)",Drama,ciao
496,Spanking the Monkey (1994),Comedy|Drama,spanking the monkey 
497,"Little Rascals, The (1994)",Children|Comedy,little rascals
498,Andre (1994),Adventure|Children|Drama,andre 
499,"Escort, The (Scorta, La) (1993)",Crime|Thriller,escort
500,Princess Caraboo (1994),Drama,princess caraboo 
501,"Celluloid Closet, The (1995)",Documentary,celluloid closet
502,Dear Diary (Caro Diario) (1994),Comedy|Drama,dear diary 
503,"Brady Bunch Movie, The (1995)",Comedy,brady bunch movie
504,Home Alone (1990),Children|Comedy,home alone 
505,Ghost (1990),Comedy|Drama|Fantasy|Romance|Thriller,ghost 
506,Aladdin (1992),Adventure|Animation|Children|Comedy|Musical,aladdin 
507,Terminator 2: Judgment Day (1991),Action|Sci-Fi,terminator 2: judgment day 
508,Dances with Wolves (1990),Adventure|Drama|Western,dances with wolves 
509,Batman (1989),Action|Crime|Thriller,batman 
510,"Silence of the Lambs, The (1991)",Crime|Horror|Thriller,silence of the lambs
511,Snow White and the Seven Dwarfs (1937),Animation|Children|Drama|Fantasy|Musical,snow white and the seven dwarfs 
512,Beauty and the Beast (1991),Animation|Children|Fantasy|Musical|Romance|IMAX,beauty and the beast 
513,Pinocchio (1940),Animation|Children|Fantasy|Musical,pinocchio 
514,Pretty Woman (1990),Comedy|Romance,pretty woman 
515,"Wild Bunch, The (1969)",Adventure|Western,wild bunch
516,Love and a .45 (1994),Action|Comedy|Crime,love and a .45 
517,"Great Day in Harlem, A (1994)",Documentary,great day in harlem
518,One Fine Day (1996),Drama|Romance,one fine day 
519,Candyman: Farewell to the Flesh (1995),Fantasy|Horror,candyman: farewell to the flesh 
520,Fargo (1996),Comedy|Crime|Drama|Thriller,fargo 
521,Homeward Bound II: Lost in San Francisco (1996),Adventure|Children,homeward bound ii: lost in san francisco 
522,Heavy Metal (1981),Action|Adventure|Animation|Horror|Sci-Fi,heavy metal 
523,Hellraiser: Bloodline (1996),Action|Horror|Sci-Fi,hellraiser: bloodline 
524,"Pallbearer, The (1996)",Comedy,pallbearer
525,Jane Eyre (1996),Drama|Romance,jane eyre 
526,Bread and Chocolate (Pane e cioccolata) (1973),Comedy|Drama,bread and chocolate 
527,"Aristocats, The (1970)",Animation|Children,aristocats
528,"Flower of My Secret, The (La flor de mi secreto) (1995)",Comedy|Drama,flower of my secret
529,Two Much (1995),Comedy|Romance,two much 
530,Ed (1996),Comedy,ed 
531,"Thin Line Between Love and Hate, A (1996)",Comedy,thin line between love and hate
532,"Last Supper, The (1995)",Drama|Thriller,last supper
533,Primal Fear (1996),Crime|Drama|Mystery|Thriller,primal fear 
534,All Dogs Go to Heaven 2 (1996),Adventure|Animation|Children|Fantasy|Musical|Romance,all dogs go to heaven 2 
535,Land and Freedom (Tierra y libertad) (1995),Drama|War,land and freedom 
536,Denise Calls Up (1995),Comedy,denise calls up 
537,Theodore Rex (1995),Comedy,theodore rex 
538,"Family Thing, A (1996)",Comedy|Drama,family thing
539,Frisk (1995),Drama,frisk 
540,Sgt. Bilko (1996),Comedy,sgt. bilko 
541,Jack and Sarah (1995),Romance,jack and sarah 
542,Girl 6 (1996),Comedy|Drama,girl 6 
543,Diabolique (1996),Drama|Thriller,diabolique 
544,Nelly & Monsieur Arnaud (1995),Drama,nelly & monsieur arnaud 
545,Courage Under Fire (1996),Action|Crime|Drama|War,courage under fire 
546,Mission: Impossible (1996),Action|Adventure|Mystery|Thriller,mission: impossible 
547,Cold Fever (Á köldum klaka) (1995),Comedy|Drama,cold fever 
548,Moll Flanders (1996),Drama,moll flanders 
549,Dragonheart (1996),Action|Adventure|Fantasy,dragonheart 
550,Eddie (1996),Comedy,eddie 
551,James and the Giant Peach (1996),Adventure|Animation|Children|Fantasy|Musical,james and the giant peach 
552,Fear (1996),Thriller,fear 
553,Kids in the Hall: Brain Candy (1996),Comedy,kids in the hall: brain candy 
554,Underground (1995),Comedy|Drama|War,underground 
555,Bloodsport 2 (a.k.a. Bloodsport II: The Next Kumite) (1996),Action,bloodsport 2 
556,Song of the Little Road (Pather Panchali) (1955),Drama,song of the little road 
557,"World of Apu, The (Apur Sansar) (1959)",Drama,world of apu
558,Mystery Science Theater 3000: The Movie (1996),Comedy|Sci-Fi,mystery science theater 3000: the movie 
559,Space Jam (1996),Adventure|Animation|Children|Comedy|Fantasy|Sci-Fi,space jam 
560,Barbarella (1968),Adventure|Comedy|Sci-Fi,barbarella 
561,Some Folks Call It a Sling Blade (1993),Drama|Thriller,some folks call it a sling blade 
562,"Run of the Country, The (1995)",Drama,run of the country
563,"Alphaville (Alphaville, une étrange aventure de Lemmy Caution) (1965)",Drama|Mystery|Romance|Sci-Fi|Thriller,alphaville 
564,It's My Party (1996),Drama,it's my party 
565,Operation Dumbo Drop (1995),Action|Adventure|Comedy|War,operation dumbo drop 
566,Mrs. Winterbourne (1996),Comedy|Romance,mrs. winterbourne 
567,Solo (1996),Action|Sci-Fi|Thriller,solo 
568,"Substitute, The (1996)",Action|Crime|Drama,substitute
569,True Crime (1996),Mystery|Thriller,true crime 
570,Feeling Minnesota (1996),Drama|Romance,feeling minnesota 
571,Delta of Venus (1995),Drama,delta of venus 
572,Angus (1995),Comedy,angus 
573,Boys (1996),Drama,boys 
574,"Quest, The (1996)",Action|Adventure,quest
575,Sunset Park (1996),Drama,sunset park 
576,Mulholland Falls (1996),Crime|Drama|Thriller,mulholland falls 
577,"Truth About Cats & Dogs, The (1996)",Comedy|Romance,truth about cats & dogs
578,Oliver & Company (1988),Adventure|Animation|Children|Comedy|Musical,oliver & company 
579,Celtic Pride (1996),Comedy,celtic pride 
580,Flipper (1996),Adventure|Children,flipper 
581,Dead Man (1995),Drama|Mystery|Western,dead man 
582,"Horseman on the Roof, The (Hussard sur le toit, Le) (1995)",Drama|Romance,horseman on the roof
583,"Visitors, The (Visiteurs, Les) (1993)",Comedy|Fantasy|Sci-Fi,visitors
584,Multiplicity (1996),Comedy,multiplicity 
585,Wallace & Gromit: The Best of Aardman Animation (1996),Adventure|Animation|Comedy,wallace & gromit: the best of aardman animation 
586,"Haunted World of Edward D. Wood Jr., The (1996)",Documentary,haunted world of edward d. wood jr.
587,"Craft, The (1996)",Drama|Fantasy|Horror|Thriller,craft
588,"Great White Hype, The (1996)",Comedy,great white hype
589,Last Dance (1996),Drama,last dance 
590,Cold Comfort Farm (1995),Comedy,cold comfort farm 
591,Heaven's Prisoners (1996),Crime|Thriller,heaven's prisoners 
592,"Rock, The (1996)",Action|Adventure|Thriller,rock
593,Cemetery Man (Dellamorte Dellamore) (1994),Horror,cemetery man 
594,Twister (1996),Action|Adventure|Romance|Thriller,twister 
595,Barb Wire (1996),Action|Sci-Fi,barb wire 
596,Ghost in the Shell (Kôkaku kidôtai) (1995),Animation|Sci-Fi,ghost in the shell 
597,Thinner (1996),Horror|Thriller,thinner 
598,Spy Hard (1996),Comedy,spy hard 
599,Wallace & Gromit: A Close Shave (1995),Animation|Children|Comedy,wallace & gromit: a close shave 
600,"Stupids, The (1996)",Comedy,stupids
601,"Arrival, The (1996)",Action|Sci-Fi|Thriller,arrival
602,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1964),Comedy|War,dr. strangelove or: how i learned to stop worrying and love the bomb 
603,Ashes of Time (Dung che sai duk) (1994),Drama,ashes of time 
604,Maya Lin: A Strong Clear Vision (1994),Documentary,maya lin: a strong clear vision 
605,Stalingrad (1993),Drama|War,stalingrad 
606,"Phantom, The (1996)",Action|Adventure,phantom
607,Striptease (1996),Comedy|Crime,striptease 
608,Heavy (1995),Drama|Romance,heavy 
609,Jack (1996),Comedy|Drama,jack 
610,I Shot Andy Warhol (1996),Drama,i shot andy warhol 
611,Touki Bouki (1973),Drama,touki bouki 
612,Spirits of the Dead (1968),Horror|Mystery,spirits of the dead 
613,Trainspotting (1996),Comedy|Crime|Drama,trainspotting 
614,'Til There Was You (1997),Drama|Romance,'til there was you 
615,Independence Day (a.k.a. ID4) (1996),Action|Adventure|Sci-Fi|Thriller,independence day 
616,Stealing Beauty (1996),Drama,stealing beauty 
617,"Fan, The (1996)",Drama|Thriller,fan
618,"Hunchback of Notre Dame, The (1996)",Animation|Children|Drama|Musical|Romance,hunchback of notre dame
619,"Cable Guy, The (1996)",Comedy|Thriller,cable guy
620,Kingpin (1996),Comedy,kingpin 
621,Eraser (1996),Action|Drama|Thriller,eraser 
622,"Nutty Professor, The (1996)",Comedy|Fantasy|Romance|Sci-Fi,nutty professor
623,"Unforgettable Summer, An (Un été inoubliable) (1994)",Drama,unforgettable summer
624,"Last Klezmer: Leopold Kozlowski, His Life and Music, The (1994)",Documentary,last klezmer: leopold kozlowski
625,Somebody to Love (1994),Drama,somebody to love 
626,Daylight (1996),Action|Adventure|Drama|Thriller,daylight 
627,"Frighteners, The (1996)",Comedy|Horror|Thriller,frighteners
628,Lone Star (1996),Drama|Mystery|Western,lone star 
629,Harriet the Spy (1996),Children|Comedy,harriet the spy 
630,Phenomenon (1996),Drama|Romance,phenomenon 
631,Walking and Talking (1996),Comedy|Drama|Romance,walking and talking 
632,She's the One (1996),Comedy|Romance,she's the one 
633,"Time to Kill, A (1996)",Drama|Thriller,time to kill
634,American Buffalo (1996),Crime|Drama,american buffalo 
635,Alaska (1996),Adventure|Children,alaska 
636,Fled (1996),Action|Adventure,fled 
637,Kazaam (1996),Children|Comedy|Fantasy,kazaam 
638,Larger Than Life (1996),Comedy,larger than life 
639,"Very Brady Sequel, A (1996)",Comedy,very brady sequel
640,"Collector, The (La collectionneuse) (1967)",Drama,collector
641,Kaspar Hauser (1993),Drama|Mystery,kaspar hauser 
642,"Adventures of Pinocchio, The (1996)",Adventure|Children,adventures of pinocchio
643,Joe's Apartment (1996),Comedy|Fantasy|Musical,joe's apartment 
644,"First Wives Club, The (1996)",Comedy,first wives club
645,Ransom (1996),Crime|Thriller,ransom 
646,High School High (1996),Comedy,high school high 
647,Foxfire (1996),Drama,foxfire 
648,Chain Reaction (1996),Action|Adventure|Thriller,chain reaction 
649,Matilda (1996),Children|Comedy|Fantasy,matilda 
650,Emma (1996),Comedy|Drama|Romance,emma 
651,"Crow: City of Angels, The (1996)",Action|Thriller,crow: city of angels
652,House Arrest (1996),Children|Comedy,house arrest 
653,"Eyes Without a Face (Yeux sans visage, Les) (1959)",Horror,eyes without a face 
654,Tales from the Crypt Presents: Bordello of Blood (1996),Comedy|Horror,tales from the crypt presents: bordello of blood 
655,"Spitfire Grill, The (1996)",Drama,spitfire grill
656,Escape from L.A. (1996),Action|Adventure|Sci-Fi|Thriller,escape from l.a. 
657,Basquiat (1996),Drama,basquiat 
658,Tin Cup (1996),Comedy|Drama|Romance,tin cup 
659,"Godfather, The (1972)",Crime|Drama,godfather
660,Supercop (Police Story 3: Supercop) (Jing cha gu shi III: Chao ji jing cha) (1992),Action|Comedy|Crime|Thriller,supercop 
661,Bound (1996),Crime|Drama|Romance|Thriller,bound 
662,Carpool (1996),Comedy|Crime,carpool 
663,Kansas City (1996),Crime|Drama|Musical|Thriller,kansas city 
664,Gone Fishin' (1997),Comedy,gone fishin' 
665,Nothing to Lose (1994),Action|Crime|Drama,nothing to lose 
666,Supercop 2 (Project S) (Chao ji ji hua) (1993),Action|Comedy|Crime|Thriller,supercop 2 
667,"Relic, The (1997)",Horror|Thriller,relic
668,"Island of Dr. Moreau, The (1996)",Sci-Fi|Thriller,island of dr. moreau
669,First Kid (1996),Children|Comedy,first kid 
670,"Trigger Effect, The (1996)",Drama|Thriller,trigger effect
671,Bogus (1996),Children|Drama|Fantasy,bogus 
672,Bulletproof (1996),Action|Comedy|Crime,bulletproof 
673,Land Before Time III: The Time of the Great Giving (1995),Adventure|Animation|Children|Musical,land before time iii: the time of the great giving 
674,1-900 (06) (1994),Drama|Romance,1-900 
675,Halloween: The Curse of Michael Myers (Halloween 6: The Curse of Michael Myers) (1995),Horror|Thriller,halloween: the curse of michael myers 
676,Twelfth Night (1996),Comedy|Drama|Romance,twelfth night 
677,Mother Night (1996),Drama,mother night 
678,Wild Reeds (Les roseaux sauvages) (1994),Drama,wild reeds 
679,For Whom the Bell Tolls (1943),Adventure|Drama|Romance|War,for whom the bell tolls 
680,"Philadelphia Story, The (1940)",Comedy|Drama|Romance,philadelphia story
681,Singin' in the Rain (1952),Comedy|Musical|Romance,singin' in the rain 
682,"American in Paris, An (1951)",Musical|Romance,american in paris
683,Funny Face (1957),Comedy|Musical,funny face 
684,Breakfast at Tiffany's (1961),Drama|Romance,breakfast at tiffany's 
685,Vertigo (1958),Drama|Mystery|Romance|Thriller,vertigo 
686,Rear Window (1954),Mystery|Thriller,rear window 
687,It Happened One Night (1934),Comedy|Romance,it happened one night 
688,Gaslight (1944),Drama|Thriller,gaslight 
689,"Gay Divorcee, The (1934)",Comedy|Musical|Romance,gay divorcee
690,North by Northwest (1959),Action|Adventure|Mystery|Romance|Thriller,north by northwest 
691,"Apartment, The (1960)",Comedy|Drama|Romance,apartment
692,Some Like It Hot (1959),Comedy|Crime,some like it hot 
693,Charade (1963),Comedy|Crime|Mystery|Romance|Thriller,charade 
694,Casablanca (1942),Drama|Romance,casablanca 
695,"Maltese Falcon, The (1941)",Film-Noir|Mystery,maltese falcon
696,My Fair Lady (1964),Comedy|Drama|Musical|Romance,my fair lady 
697,Sabrina (1954),Comedy|Romance,sabrina 
698,Roman Holiday (1953),Comedy|Drama|Romance,roman holiday 
699,"Little Princess, The (1939)",Children|Drama,little princess
700,Meet Me in St. Louis (1944),Musical,meet me in st. louis 
701,"Wizard of Oz, The (1939)",Adventure|Children|Fantasy|Musical,wizard of oz
702,Gone with the Wind (1939),Drama|Romance|War,gone with the wind 
703,My Favorite Year (1982),Comedy,my favorite year 
704,Sunset Blvd. (a.k.a. Sunset Boulevard) (1950),Drama|Film-Noir|Romance,sunset blvd. 
705,Citizen Kane (1941),Drama|Mystery,citizen kane 
706,2001: A Space Odyssey (1968),Adventure|Drama|Sci-Fi,2001: a space odyssey 
707,All About Eve (1950),Drama,all about eve 
708,"Women, The (1939)",Comedy,women
709,Rebecca (1940),Drama|Mystery|Romance|Thriller,rebecca 
710,Foreign Correspondent (1940),Drama|Film-Noir|Mystery|Thriller,foreign correspondent 
711,Notorious (1946),Film-Noir|Romance|Thriller,notorious 
712,Spellbound (1945),Mystery|Romance|Thriller,spellbound 
713,"Affair to Remember, An (1957)",Drama|Romance,affair to remember
714,To Catch a Thief (1955),Crime|Mystery|Romance|Thriller,to catch a thief 
715,Father of the Bride (1950),Comedy,father of the bride 
716,"Band Wagon, The (1953)",Comedy|Musical,band wagon
717,Ninotchka (1939),Comedy|Romance,ninotchka 
718,Love in the Afternoon (1957),Comedy|Romance,love in the afternoon 
719,Gigi (1958),Musical,gigi 
720,"Adventures of Robin Hood, The (1938)",Action|Adventure|Romance,adventures of robin hood
721,"Mark of Zorro, The (1940)",Adventure,mark of zorro
722,Laura (1944),Crime|Film-Noir|Mystery,laura 
723,"Ghost and Mrs. Muir, The (1947)",Drama|Fantasy|Romance,ghost and mrs. muir
724,Lost Horizon (1937),Drama,lost horizon 
